2023-05-23 01:48:24 status unpacked libserf-1-1:amd64 1.3.9-10
2023-05-23 01:48:24 install libutf8proc2:amd64 <none> 2.5.0-1
2023-05-23 01:48:24 status half-installed libutf8proc2:amd64 2.5.0-1
2023-05-23 01:48:24 status unpacked libutf8proc2:amd64 2.5.0-1
2023-05-23 01:48:24 install libsvn1:amd64 <none> 1.14.1-3+deb11u1
2023-05-23 01:48:24 status half-installed libsvn1:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 status unpacked libsvn1:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 install mercurial-common:all <none> 5.6.1-4
2023-05-23 01:48:25 status half-installed mercurial-common:all 5.6.1-4
2023-05-23 01:48:25 status unpacked mercurial-common:all 5.6.1-4
2023-05-23 01:48:25 install mercurial:amd64 <none> 5.6.1-4
2023-05-23 01:48:25 status half-installed mercurial:amd64 5.6.1-4
2023-05-23 01:48:25 status unpacked mercurial:amd64 5.6.1-4
2023-05-23 01:48:25 install subversion:amd64 <none> 1.14.1-3+deb11u1
2023-05-23 01:48:25 status half-installed subversion:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 status unpacked subversion:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 startup packages configure
2023-05-23 01:48:25 configure media-types:all 4.0.0 <none>
2023-05-23 01:48:25 status unpacked media-types:all 4.0.0
2023-05-23 01:48:25 status half-configured media-types:all 4.0.0
2023-05-23 01:48:25 status installed media-types:all 4.0.0
2023-05-23 01:48:25 configure perl-modules-5.32:all 5.32.1-4+deb11u2 <none>
2023-05-23 01:48:25 status unpacked perl-modules-5.32:all 5.32.1-4+deb11u2
2023-05-23 01:48:25 status half-configured perl-modules-5.32:all 5.32.1-4+deb11u2
2023-05-23 01:48:25 status installed perl-modules-5.32:all 5.32.1-4+deb11u2
2023-05-23 01:48:25 configure libutf8proc2:amd64 2.5.0-1 <none>
2023-05-23 01:48:25 status unpacked libutf8proc2:amd64 2.5.0-1
2023-05-23 01:48:25 status half-configured libutf8proc2:amd64 2.5.0-1
2023-05-23 01:48:25 status installed libutf8proc2:amd64 2.5.0-1
2023-05-23 01:48:25 configure libcbor0:amd64 0.5.0+dfsg-2 <none>
2023-05-23 01:48:25 status unpacked libcbor0:amd64 0.5.0+dfsg-2
2023-05-23 01:48:25 status half-configured libcbor0:amd64 0.5.0+dfsg-2
2023-05-23 01:48:25 status installed libcbor0:amd64 0.5.0+dfsg-2
2023-05-23 01:48:25 configure libapr1:amd64 1.7.0-6+deb11u2 <none>
2023-05-23 01:48:25 status unpacked libapr1:amd64 1.7.0-6+deb11u2
2023-05-23 01:48:25 status half-configured libapr1:amd64 1.7.0-6+deb11u2
2023-05-23 01:48:25 status installed libapr1:amd64 1.7.0-6+deb11u2
2023-05-23 01:48:25 configure libcurl3-gnutls:amd64 7.74.0-1.3+deb11u7 <none>
2023-05-23 01:48:25 status unpacked libcurl3-gnutls:amd64 7.74.0-1.3+deb11u7
2023-05-23 01:48:25 status half-configured libcurl3-gnutls:amd64 7.74.0-1.3+deb11u7
2023-05-23 01:48:25 status installed libcurl3-gnutls:amd64 7.74.0-1.3+deb11u7
2023-05-23 01:48:25 configure libncurses6:amd64 6.2+20201114-2+deb11u1 <none>
2023-05-23 01:48:25 status unpacked libncurses6:amd64 6.2+20201114-2+deb11u1
2023-05-23 01:48:25 status half-configured libncurses6:amd64 6.2+20201114-2+deb11u1
2023-05-23 01:48:25 status installed libncurses6:amd64 6.2+20201114-2+deb11u1
2023-05-23 01:48:25 configure libmd0:amd64 1.0.3-3 <none>
2023-05-23 01:48:25 status unpacked libmd0:amd64 1.0.3-3
2023-05-23 01:48:25 status half-configured libmd0:amd64 1.0.3-3
2023-05-23 01:48:25 status installed libmd0:amd64 1.0.3-3
2023-05-23 01:48:25 configure sensible-utils:all 0.0.14 <none>
2023-05-23 01:48:25 status unpacked sensible-utils:all 0.0.14
2023-05-23 01:48:25 status half-configured sensible-utils:all 0.0.14
2023-05-23 01:48:25 status installed sensible-utils:all 0.0.14
2023-05-23 01:48:25 configure libmpdec3:amd64 2.5.1-1 <none>
2023-05-23 01:48:25 status unpacked libmpdec3:amd64 2.5.1-1
2023-05-23 01:48:25 status half-configured libmpdec3:amd64 2.5.1-1
2023-05-23 01:48:25 status installed libmpdec3:amd64 2.5.1-1
2023-05-23 01:48:25 configure git-man:all 1:2.30.2-1+deb11u2 <none>
2023-05-23 01:48:25 status unpacked git-man:all 1:2.30.2-1+deb11u2
2023-05-23 01:48:25 status half-configured git-man:all 1:2.30.2-1+deb11u2
2023-05-23 01:48:25 status installed git-man:all 1:2.30.2-1+deb11u2
2023-05-23 01:48:25 configure libfido2-1:amd64 1.6.0-2 <none>
2023-05-23 01:48:25 status unpacked libfido2-1:amd64 1.6.0-2
2023-05-23 01:48:25 status half-configured libfido2-1:amd64 1.6.0-2
2023-05-23 01:48:25 status installed libfido2-1:amd64 1.6.0-2
2023-05-23 01:48:25 configure libbsd0:amd64 0.11.3-1 <none>
2023-05-23 01:48:25 status unpacked libbsd0:amd64 0.11.3-1
2023-05-23 01:48:25 status half-configured libbsd0:amd64 0.11.3-1
2023-05-23 01:48:25 status installed libbsd0:amd64 0.11.3-1
2023-05-23 01:48:25 configure libprocps8:amd64 2:3.3.17-5 <none>
2023-05-23 01:48:25 status unpacked libprocps8:amd64 2:3.3.17-5
2023-05-23 01:48:25 status half-configured libprocps8:amd64 2:3.3.17-5
2023-05-23 01:48:25 status installed libprocps8:amd64 2:3.3.17-5
2023-05-23 01:48:25 configure libpython3.9-stdlib:amd64 3.9.2-1 <none>
2023-05-23 01:48:25 status unpacked libpython3.9-stdlib:amd64 3.9.2-1
2023-05-23 01:48:25 status half-configured libpython3.9-stdlib:amd64 3.9.2-1
2023-05-23 01:48:25 status installed libpython3.9-stdlib:amd64 3.9.2-1
2023-05-23 01:48:25 configure libpython3-stdlib:amd64 3.9.2-3 <none>
2023-05-23 01:48:25 status unpacked libpython3-stdlib:amd64 3.9.2-3
2023-05-23 01:48:25 status half-configured libpython3-stdlib:amd64 3.9.2-3
2023-05-23 01:48:25 status installed libpython3-stdlib:amd64 3.9.2-3
2023-05-23 01:48:25 configure libgdbm6:amd64 1.19-2 <none>
2023-05-23 01:48:25 status unpacked libgdbm6:amd64 1.19-2
2023-05-23 01:48:25 status half-configured libgdbm6:amd64 1.19-2
2023-05-23 01:48:25 status installed libgdbm6:amd64 1.19-2
2023-05-23 01:48:25 configure libaprutil1:amd64 1.6.1-5+deb11u1 <none>
2023-05-23 01:48:25 status unpacked libaprutil1:amd64 1.6.1-5+deb11u1
2023-05-23 01:48:25 status half-configured libaprutil1:amd64 1.6.1-5+deb11u1
2023-05-23 01:48:25 status installed libaprutil1:amd64 1.6.1-5+deb11u1
2023-05-23 01:48:25 configure libedit2:amd64 3.1-20191231-2+b1 <none>
2023-05-23 01:48:25 status unpacked libedit2:amd64 3.1-20191231-2+b1
2023-05-23 01:48:25 status half-configured libedit2:amd64 3.1-20191231-2+b1
2023-05-23 01:48:25 status installed libedit2:amd64 3.1-20191231-2+b1
2023-05-23 01:48:25 configure libserf-1-1:amd64 1.3.9-10 <none>
2023-05-23 01:48:25 status unpacked libserf-1-1:amd64 1.3.9-10
2023-05-23 01:48:25 status half-configured libserf-1-1:amd64 1.3.9-10
2023-05-23 01:48:25 status installed libserf-1-1:amd64 1.3.9-10
2023-05-23 01:48:25 configure libgdbm-compat4:amd64 1.19-2 <none>
2023-05-23 01:48:25 status unpacked libgdbm-compat4:amd64 1.19-2
2023-05-23 01:48:25 status half-configured libgdbm-compat4:amd64 1.19-2
2023-05-23 01:48:25 status installed libgdbm-compat4:amd64 1.19-2
2023-05-23 01:48:25 configure ucf:all 3.0043 <none>
2023-05-23 01:48:25 status unpacked ucf:all 3.0043
2023-05-23 01:48:25 status half-configured ucf:all 3.0043
2023-05-23 01:48:25 status installed ucf:all 3.0043
2023-05-23 01:48:25 configure libperl5.32:amd64 5.32.1-4+deb11u2 <none>
2023-05-23 01:48:25 status unpacked libperl5.32:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:25 status half-configured libperl5.32:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:25 status installed libperl5.32:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:25 configure procps:amd64 2:3.3.17-5 <none>
2023-05-23 01:48:25 status unpacked procps:amd64 2:3.3.17-5
2023-05-23 01:48:25 status half-configured procps:amd64 2:3.3.17-5
2023-05-23 01:48:25 status installed procps:amd64 2:3.3.17-5
2023-05-23 01:48:25 configure libsvn1:amd64 1.14.1-3+deb11u1 <none>
2023-05-23 01:48:25 status unpacked libsvn1:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 status half-configured libsvn1:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 status installed libsvn1:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:25 configure python3.9:amd64 3.9.2-1 <none>
2023-05-23 01:48:25 status unpacked python3.9:amd64 3.9.2-1
2023-05-23 01:48:25 status half-configured python3.9:amd64 3.9.2-1
2023-05-23 01:48:26 status installed python3.9:amd64 3.9.2-1
2023-05-23 01:48:26 configure openssh-client:amd64 1:8.4p1-5+deb11u1 <none>
2023-05-23 01:48:26 status unpacked openssh-client:amd64 1:8.4p1-5+deb11u1
2023-05-23 01:48:26 status half-configured openssh-client:amd64 1:8.4p1-5+deb11u1
2023-05-23 01:48:26 status installed openssh-client:amd64 1:8.4p1-5+deb11u1
2023-05-23 01:48:26 configure subversion:amd64 1.14.1-3+deb11u1 <none>
2023-05-23 01:48:26 status unpacked subversion:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:26 status half-configured subversion:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:26 status installed subversion:amd64 1.14.1-3+deb11u1
2023-05-23 01:48:26 configure python3:amd64 3.9.2-3 <none>
2023-05-23 01:48:26 status unpacked python3:amd64 3.9.2-3
2023-05-23 01:48:26 status half-configured python3:amd64 3.9.2-3
2023-05-23 01:48:26 status installed python3:amd64 3.9.2-3
2023-05-23 01:48:26 configure perl:amd64 5.32.1-4+deb11u2 <none>
2023-05-23 01:48:26 status unpacked perl:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:26 status half-configured perl:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:26 status installed perl:amd64 5.32.1-4+deb11u2
2023-05-23 01:48:26 configure mercurial-common:all 5.6.1-4 <none>
2023-05-23 01:48:26 status unpacked mercurial-common:all 5.6.1-4
2023-05-23 01:48:26 status half-configured mercurial-common:all 5.6.1-4
2023-05-23 01:48:27 status installed mercurial-common:all 5.6.1-4
2023-05-23 01:48:27 configure liberror-perl:all 0.17029-1 <none>
2023-05-23 01:48:27 status unpacked liberror-perl:all 0.17029-1
2023-05-23 01:48:27 status half-configured liberror-perl:all 0.17029-1
2023-05-23 01:48:27 status installed liberror-perl:all 0.17029-1
2023-05-23 01:48:27 configure git:amd64 1:2.30.2-1+deb11u2 <none>
2023-05-23 01:48:27 status unpacked git:amd64 1:2.30.2-1+deb11u2
2023-05-23 01:48:27 status half-configured git:amd64 1:2.30.2-1+deb11u2
2023-05-23 01:48:27 status installed git:amd64 1:2.30.2-1+deb11u2
2023-05-23 01:48:27 configure mercurial:amd64 5.6.1-4 <none>
2023-05-23 01:48:27 status unpacked mercurial:amd64 5.6.1-4
2023-05-23 01:48:27 status half-configured mercurial:amd64 5.6.1-4
2023-05-23 01:48:27 status installed mercurial:amd64 5.6.1-4
2023-05-23 01:48:27 trigproc libc-bin:amd64 2.31-13+deb11u6 <none>
2023-05-23 01:48:27 status half-configured libc-bin:amd64 2.31-13+deb11u6
2023-05-23 01:48:27 status installed libc-bin:amd64 2.31-13+deb11u6
2023-05-23 01:49:27 startup archives unpack
2023-05-23 01:49:27 install imagemagick-6-common:all <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status half-installed imagemagick-6-common:all 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status unpacked imagemagick-6-common:all 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 install libmagickcore-6-headers:all <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status half-installed libmagickcore-6-headers:all 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status unpacked libmagickcore-6-headers:all 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 install libmagickcore-6-arch-config:amd64 <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status half-installed libmagickcore-6-arch-config:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 status unpacked libmagickcore-6-arch-config:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:27 install libgomp1:amd64 <none> 10.2.1-6
2023-05-23 01:49:27 status triggers-pending libc-bin:amd64 2.31-13+deb11u6
2023-05-23 01:49:27 status half-installed libgomp1:amd64 10.2.1-6
2023-05-23 01:49:27 status unpacked libgomp1:amd64 10.2.1-6
2023-05-23 01:49:27 install libfftw3-double3:amd64 <none> 3.3.8-2
2023-05-23 01:49:27 status half-installed libfftw3-double3:amd64 3.3.8-2
2023-05-23 01:49:27 status unpacked libfftw3-double3:amd64 3.3.8-2
2023-05-23 01:49:27 install libpng16-16:amd64 <none> 1.6.37-3
2023-05-23 01:49:27 status half-installed libpng16-16:amd64 1.6.37-3
2023-05-23 01:49:27 status unpacked libpng16-16:amd64 1.6.37-3
2023-05-23 01:49:27 install libfreetype6:amd64 <none> 2.10.4+dfsg-1+deb11u1
2023-05-23 01:49:27 status half-installed libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-05-23 01:49:27 status unpacked libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-05-23 01:49:27 install fonts-dejavu-core:all <none> 2.37-2
2023-05-23 01:49:27 status half-installed fonts-dejavu-core:all 2.37-2
2023-05-23 01:49:27 status unpacked fonts-dejavu-core:all 2.37-2
2023-05-23 01:49:27 install fontconfig-config:all <none> 2.13.1-4.2
2023-05-23 01:49:27 status half-installed fontconfig-config:all 2.13.1-4.2
2023-05-23 01:49:27 status unpacked fontconfig-config:all 2.13.1-4.2
2023-05-23 01:49:27 install libfontconfig1:amd64 <none> 2.13.1-4.2
2023-05-23 01:49:27 status half-installed libfontconfig1:amd64 2.13.1-4.2
2023-05-23 01:49:28 status unpacked libfontconfig1:amd64 2.13.1-4.2
2023-05-23 01:49:28 install libaom0:amd64 <none> 1.0.0.errata1-3
2023-05-23 01:49:28 status half-installed libaom0:amd64 1.0.0.errata1-3
2023-05-23 01:49:28 status unpacked libaom0:amd64 1.0.0.errata1-3
2023-05-23 01:49:28 install libdav1d4:amd64 <none> 0.7.1-3
2023-05-23 01:49:28 status half-installed libdav1d4:amd64 0.7.1-3
2023-05-23 01:49:28 status unpacked libdav1d4:amd64 0.7.1-3
2023-05-23 01:49:28 install libde265-0:amd64 <none> 1.0.11-0+deb11u1
2023-05-23 01:49:28 status half-installed libde265-0:amd64 1.0.11-0+deb11u1
2023-05-23 01:49:28 status unpacked libde265-0:amd64 1.0.11-0+deb11u1
2023-05-23 01:49:28 install libnuma1:amd64 <none> 2.0.12-1+b1
2023-05-23 01:49:28 status half-installed libnuma1:amd64 2.0.12-1+b1
2023-05-23 01:49:28 status unpacked libnuma1:amd64 2.0.12-1+b1
2023-05-23 01:49:28 install libx265-192:amd64 <none> 3.4-2
2023-05-23 01:49:28 status half-installed libx265-192:amd64 3.4-2
2023-05-23 01:49:28 status unpacked libx265-192:amd64 3.4-2
2023-05-23 01:49:28 install libheif1:amd64 <none> 1.11.0-1
2023-05-23 01:49:28 status half-installed libheif1:amd64 1.11.0-1
2023-05-23 01:49:28 status unpacked libheif1:amd64 1.11.0-1
2023-05-23 01:49:28 install libjbig0:amd64 <none> 2.1-3.1+b2
2023-05-23 01:49:28 status half-installed libjbig0:amd64 2.1-3.1+b2
2023-05-23 01:49:28 status unpacked libjbig0:amd64 2.1-3.1+b2
2023-05-23 01:49:28 install libjpeg62-turbo:amd64 <none> 1:2.0.6-4
2023-05-23 01:49:28 status half-installed libjpeg62-turbo:amd64 1:2.0.6-4
2023-05-23 01:49:28 status unpacked libjpeg62-turbo:amd64 1:2.0.6-4
2023-05-23 01:49:28 install liblcms2-2:amd64 <none> 2.12~rc1-2
2023-05-23 01:49:28 status half-installed liblcms2-2:amd64 2.12~rc1-2
2023-05-23 01:49:28 status unpacked liblcms2-2:amd64 2.12~rc1-2
2023-05-23 01:49:28 install libglib2.0-0:amd64 <none> 2.66.8-1
2023-05-23 01:49:28 status half-installed libglib2.0-0:amd64 2.66.8-1
2023-05-23 01:49:28 status unpacked libglib2.0-0:amd64 2.66.8-1
2023-05-23 01:49:28 install liblqr-1-0:amd64 <none> 0.4.2-2.1
2023-05-23 01:49:28 status half-installed liblqr-1-0:amd64 0.4.2-2.1
2023-05-23 01:49:28 status unpacked liblqr-1-0:amd64 0.4.2-2.1
2023-05-23 01:49:28 install libltdl7:amd64 <none> 2.4.6-15
2023-05-23 01:49:28 status half-installed libltdl7:amd64 2.4.6-15
2023-05-23 01:49:28 status unpacked libltdl7:amd64 2.4.6-15
2023-05-23 01:49:28 install libopenjp2-7:amd64 <none> 2.4.0-3
2023-05-23 01:49:28 status half-installed libopenjp2-7:amd64 2.4.0-3
2023-05-23 01:49:28 status unpacked libopenjp2-7:amd64 2.4.0-3
2023-05-23 01:49:28 install libdeflate0:amd64 <none> 1.7-1
2023-05-23 01:49:28 status half-installed libdeflate0:amd64 1.7-1
2023-05-23 01:49:28 status unpacked libdeflate0:amd64 1.7-1
2023-05-23 01:49:28 install libwebp6:amd64 <none> 0.6.1-2.1+deb11u1
2023-05-23 01:49:28 status half-installed libwebp6:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:28 status unpacked libwebp6:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:28 install libtiff5:amd64 <none> 4.2.0-1+deb11u4
2023-05-23 01:49:28 status half-installed libtiff5:amd64 4.2.0-1+deb11u4
2023-05-23 01:49:28 status unpacked libtiff5:amd64 4.2.0-1+deb11u4
2023-05-23 01:49:28 install libwebpdemux2:amd64 <none> 0.6.1-2.1+deb11u1
2023-05-23 01:49:28 status half-installed libwebpdemux2:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:28 status unpacked libwebpdemux2:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:29 install libwebpmux3:amd64 <none> 0.6.1-2.1+deb11u1
2023-05-23 01:49:29 status half-installed libwebpmux3:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:29 status unpacked libwebpmux3:amd64 0.6.1-2.1+deb11u1
2023-05-23 01:49:29 install libxau6:amd64 <none> 1:1.0.9-1
2023-05-23 01:49:29 status half-installed libxau6:amd64 1:1.0.9-1
2023-05-23 01:49:29 status unpacked libxau6:amd64 1:1.0.9-1
2023-05-23 01:49:29 install libxdmcp6:amd64 <none> 1:1.1.2-3
2023-05-23 01:49:29 status half-installed libxdmcp6:amd64 1:1.1.2-3
2023-05-23 01:49:29 status unpacked libxdmcp6:amd64 1:1.1.2-3
2023-05-23 01:49:29 install libxcb1:amd64 <none> 1.14-3
2023-05-23 01:49:29 status half-installed libxcb1:amd64 1.14-3
2023-05-23 01:49:29 status unpacked libxcb1:amd64 1.14-3
2023-05-23 01:49:29 install libx11-data:all <none> 2:1.7.2-1
2023-05-23 01:49:29 status half-installed libx11-data:all 2:1.7.2-1
2023-05-23 01:49:29 status unpacked libx11-data:all 2:1.7.2-1
2023-05-23 01:49:29 install libx11-6:amd64 <none> 2:1.7.2-1
2023-05-23 01:49:29 status half-installed libx11-6:amd64 2:1.7.2-1
2023-05-23 01:49:29 status unpacked libx11-6:amd64 2:1.7.2-1
2023-05-23 01:49:29 install libxext6:amd64 <none> 2:1.3.3-1.1
2023-05-23 01:49:29 status half-installed libxext6:amd64 2:1.3.3-1.1
2023-05-23 01:49:29 status unpacked libxext6:amd64 2:1.3.3-1.1
2023-05-23 01:49:29 install libicu67:amd64 <none> 67.1-7
2023-05-23 01:49:29 status half-installed libicu67:amd64 67.1-7
2023-05-23 01:49:30 status unpacked libicu67:amd64 67.1-7
2023-05-23 01:49:30 install libxml2:amd64 <none> 2.9.10+dfsg-6.7+deb11u4
2023-05-23 01:49:30 status half-installed libxml2:amd64 2.9.10+dfsg-6.7+deb11u4
2023-05-23 01:49:30 status unpacked libxml2:amd64 2.9.10+dfsg-6.7+deb11u4
2023-05-23 01:49:30 install libmagickcore-6.q16-6:amd64 <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 status half-installed libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 status unpacked libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 install libpixman-1-0:amd64 <none> 0.40.0-1.1~deb11u1
2023-05-23 01:49:30 status half-installed libpixman-1-0:amd64 0.40.0-1.1~deb11u1
2023-05-23 01:49:30 status unpacked libpixman-1-0:amd64 0.40.0-1.1~deb11u1
2023-05-23 01:49:30 install libxcb-render0:amd64 <none> 1.14-3
2023-05-23 01:49:30 status half-installed libxcb-render0:amd64 1.14-3
2023-05-23 01:49:30 status unpacked libxcb-render0:amd64 1.14-3
2023-05-23 01:49:30 install libxcb-shm0:amd64 <none> 1.14-3
2023-05-23 01:49:30 status half-installed libxcb-shm0:amd64 1.14-3
2023-05-23 01:49:30 status unpacked libxcb-shm0:amd64 1.14-3
2023-05-23 01:49:30 install libxrender1:amd64 <none> 1:0.9.10-1
2023-05-23 01:49:30 status half-installed libxrender1:amd64 1:0.9.10-1
2023-05-23 01:49:30 status unpacked libxrender1:amd64 1:0.9.10-1
2023-05-23 01:49:30 install libcairo2:amd64 <none> 1.16.0-5
2023-05-23 01:49:30 status half-installed libcairo2:amd64 1.16.0-5
2023-05-23 01:49:30 status unpacked libcairo2:amd64 1.16.0-5
2023-05-23 01:49:30 install libdjvulibre-text:all <none> 3.5.28-2
2023-05-23 01:49:30 status half-installed libdjvulibre-text:all 3.5.28-2
2023-05-23 01:49:30 status unpacked libdjvulibre-text:all 3.5.28-2
2023-05-23 01:49:30 install libdjvulibre21:amd64 <none> 3.5.28-2
2023-05-23 01:49:30 status half-installed libdjvulibre21:amd64 3.5.28-2
2023-05-23 01:49:30 status unpacked libdjvulibre21:amd64 3.5.28-2
2023-05-23 01:49:30 install libmagickwand-6.q16-6:amd64 <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 status half-installed libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 status unpacked libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:30 install libilmbase25:amd64 <none> 2.5.4-1
2023-05-23 01:49:30 status half-installed libilmbase25:amd64 2.5.4-1
2023-05-23 01:49:30 status unpacked libilmbase25:amd64 2.5.4-1
2023-05-23 01:49:30 install libopenexr25:amd64 <none> 2.5.4-2+deb11u1
2023-05-23 01:49:30 status half-installed libopenexr25:amd64 2.5.4-2+deb11u1
2023-05-23 01:49:30 status unpacked libopenexr25:amd64 2.5.4-2+deb11u1
2023-05-23 01:49:30 install fontconfig:amd64 <none> 2.13.1-4.2
2023-05-23 01:49:30 status half-installed fontconfig:amd64 2.13.1-4.2
2023-05-23 01:49:30 status unpacked fontconfig:amd64 2.13.1-4.2
2023-05-23 01:49:30 install libfribidi0:amd64 <none> 1.0.8-2+deb11u1
2023-05-23 01:49:30 status half-installed libfribidi0:amd64 1.0.8-2+deb11u1
2023-05-23 01:49:30 status unpacked libfribidi0:amd64 1.0.8-2+deb11u1
2023-05-23 01:49:30 install libgraphite2-3:amd64 <none> 1.3.14-1
2023-05-23 01:49:30 status half-installed libgraphite2-3:amd64 1.3.14-1
2023-05-23 01:49:30 status unpacked libgraphite2-3:amd64 1.3.14-1
2023-05-23 01:49:31 install libharfbuzz0b:amd64 <none> 2.7.4-1
2023-05-23 01:49:31 status half-installed libharfbuzz0b:amd64 2.7.4-1
2023-05-23 01:49:31 status unpacked libharfbuzz0b:amd64 2.7.4-1
2023-05-23 01:49:31 install libthai-data:all <none> 0.1.28-3
2023-05-23 01:49:31 status half-installed libthai-data:all 0.1.28-3
2023-05-23 01:49:31 status unpacked libthai-data:all 0.1.28-3
2023-05-23 01:49:31 install libdatrie1:amd64 <none> 0.2.13-1
2023-05-23 01:49:31 status half-installed libdatrie1:amd64 0.2.13-1
2023-05-23 01:49:31 status unpacked libdatrie1:amd64 0.2.13-1
2023-05-23 01:49:31 install libthai0:amd64 <none> 0.1.28-3
2023-05-23 01:49:31 status half-installed libthai0:amd64 0.1.28-3
2023-05-23 01:49:31 status unpacked libthai0:amd64 0.1.28-3
2023-05-23 01:49:31 install libpango-1.0-0:amd64 <none> 1.46.2-3
2023-05-23 01:49:31 status half-installed libpango-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 status unpacked libpango-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 install libpangoft2-1.0-0:amd64 <none> 1.46.2-3
2023-05-23 01:49:31 status half-installed libpangoft2-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 status unpacked libpangoft2-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 install libpangocairo-1.0-0:amd64 <none> 1.46.2-3
2023-05-23 01:49:31 status half-installed libpangocairo-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 status unpacked libpangocairo-1.0-0:amd64 1.46.2-3
2023-05-23 01:49:31 install libwmf0.2-7:amd64 <none> 0.2.8.4-17
2023-05-23 01:49:31 status half-installed libwmf0.2-7:amd64 0.2.8.4-17
2023-05-23 01:49:31 status unpacked libwmf0.2-7:amd64 0.2.8.4-17
2023-05-23 01:49:31 install libmagickcore-6.q16-6-extra:amd64 <none> 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:31 status half-installed libmagickcore-6.q16-6-extra:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:31 status unpacked libmagickcore-6.q16-6-extra:amd64 8:6.9.11.60+dfsg-1.3+deb11u1
2023-05-23 01:49:31 install libc-dev-bin:amd64 <none> 2.31-13+deb11u6
2023-05-23 01:49:31 status half-installed libc-dev-bin:amd64 2.31-13+deb11u6
2023-05-23 01:49:31 status unpacked libc-dev-bin:amd64 2.31-13+deb11u6
2023-05-23 01:49:31 install linux-libc-dev:amd64 <none> 5.10.179-1
2023-05-23 01:49:31 status half-installed linux-libc-dev:amd64 5.10.179-1
2023-05-23 01:49:31 status unpacked linux-libc-dev:amd64 5.10.179-1
2023-05-23 01:49:31 install libcrypt-dev:amd64 <none> 1:4.4.18-4
2023-05-23 01:49:31 status half-installed libcrypt-dev:amd64 1:4.4.18-4
2023-05-23 01:49:31 status unpacked libcrypt-dev:amd64 1:4.4.18-4
2023-05-23 01:49:31 install libtirpc-dev:amd64 <none> 1.3.1-1+deb11u1
2023-05-23 01:49:31 status half-installed libtirpc-dev:amd64 1.3.1-1+deb11u1
2023-05-23 01:49:31 status unpacked libtirpc-dev:amd64 1.3.1-1+deb11u1
2023-05-23 01:49:31 install libnsl-dev:amd64 <none> 1.3.0-2
2023-05-23 01:49:31 status half-installed libnsl-dev:amd64 1.3.0-2
2023-05-23 01:49:31 status unpacked libnsl-dev:amd64 1.3.0-2
2023-05-23 01:49:31 install libc6-dev:amd64 <none> 2.31-13+deb11u6
